filepath,captions
pond_140.jpg,a long rectangular pond is near a parking lot and some green trees .
pond_140.jpg,a long rectangular pond is near a parking lot and some green trees .
pond_140.jpg,a long rectangular pond is near a parking lot and some green trees .
pond_141.jpg,a road is near a rectangular pond .
pond_141.jpg,a road is near a rectangular pond .
pond_141.jpg,a road is near a rectangular pond .
pond_141.jpg,a road is near a rectangular pond .
pond_141.jpg,a road is near a rectangular pond .
pond_142.jpg,some green trees are around a square pond .
pond_142.jpg,some green trees are around a square pond .
pond_142.jpg,some green trees are around a square pond .
pond_142.jpg,some green trees are around a square pond .
pond_142.jpg,some green trees are around a square pond .
pond_143.jpg,an irregular pond is surrounded by some green trees and meadows .
pond_143.jpg,an irregular pond is surrounded by some green trees and meadows .
pond_143.jpg,an irregular pond is surrounded by some green trees and meadows .
pond_143.jpg,an irregular pond is surrounded by some green trees and meadows .
pond_143.jpg,an irregular pond is surrounded by some green trees and meadows .
pond_144.jpg,green meadows are around an irregular pond .
pond_144.jpg,green meadows are around an irregular pond .
pond_144.jpg,green meadows are around an irregular pond .
pond_144.jpg,green meadows are around an irregular pond .
pond_144.jpg,green meadows are around an irregular pond .
pond_145.jpg,an irregular pond is surrounded by some green trees and buildings .
pond_145.jpg,an irregular pond is surrounded by some green trees and buildings .
pond_145.jpg,an irregular pond is surrounded by some green trees and buildings .
pond_145.jpg,an irregular pond is surrounded by some green trees and buildings .
pond_145.jpg,an irregular pond is surrounded by some green trees and buildings .
pond_146.jpg,a triangular pond is surrounded by some green trees .
pond_146.jpg,a triangular pond is surrounded by some green trees .
pond_146.jpg,a triangular pond is surrounded by some green trees .
pond_146.jpg,a triangular pond is surrounded by some green trees .
pond_146.jpg,a triangular pond is surrounded by some green trees .
pond_147.jpg,many green trees are around two rectangular ponds .
pond_147.jpg,many green trees are around two rectangular ponds .
pond_147.jpg,many green trees are around two rectangular ponds .
pond_147.jpg,many green trees are around two rectangular ponds .
pond_147.jpg,many green trees are around two rectangular ponds .
pond_148.jpg,some green plants are around an irregular pond .
pond_148.jpg,some green plants are around an irregular pond .
pond_148.jpg,some green plants are around an irregular pond .
pond_148.jpg,some green plants are around an irregular pond .
pond_148.jpg,some green plants are around an irregular pond .
pond_149.jpg,several green trees and meadows are around a pond .
pond_149.jpg,several green trees and meadows are around a pond .
pond_149.jpg,several green trees and meadows are around a pond .
pond_149.jpg,several green trees and meadows are around a pond .
pond_149.jpg,several green trees and meadows are around a pond .
pond_15.jpg,many green trees are around an irregular pond .
pond_15.jpg,many green trees are around an irregular pond .
pond_15.jpg,many green trees are around an irregular pond .
pond_15.jpg,many green trees are around an irregular pond .
pond_15.jpg,many green trees are around an irregular pond .
pond_150.jpg,many green plants are around an irregular pond .
pond_150.jpg,many green plants are around an irregular pond .
pond_150.jpg,many green plants are around an irregular pond .
pond_150.jpg,many green plants are around an irregular pond .
pond_150.jpg,many green plants are around an irregular pond .
pond_151.jpg,several green trees and many meadows are around an irregular pond .
pond_151.jpg,several green trees and many meadows are around an irregular pond .
pond_151.jpg,several green trees and many meadows are around an irregular pond .
pond_151.jpg,several green trees and many meadows are around an irregular pond .
pond_151.jpg,several green trees and many meadows are around an irregular pond .
pond_152.jpg,some green trees are near an irregular pond .
pond_152.jpg,some green trees are near an irregular pond .
pond_152.jpg,some green trees are near an irregular pond .
pond_152.jpg,some green trees are near an irregular pond .
pond_152.jpg,some green trees are near an irregular pond .
pond_153.jpg,some green trees are around an irregular pond .
pond_153.jpg,some green trees are around an irregular pond .
pond_153.jpg,some green trees are around an irregular pond .
pond_153.jpg,some green trees are around an irregular pond .
pond_153.jpg,some green trees are around an irregular pond .
pond_154.jpg,many green plants are around an irregular pond .
pond_154.jpg,many green plants are around an irregular pond .
pond_154.jpg,many green plants are around an irregular pond .
pond_154.jpg,many green plants are around an irregular pond .
pond_154.jpg,many green plants are around an irregular pond .
pond_155.jpg,some buildings and green trees are around an irregular pond .
pond_155.jpg,some buildings and green trees are around an irregular pond .
pond_155.jpg,some buildings and green trees are around an irregular pond .
pond_155.jpg,some buildings and green trees are around an irregular pond .
pond_155.jpg,some buildings and green trees are around an irregular pond .
pond_156.jpg,three ponds are surrounded by some green plants .
pond_156.jpg,three ponds are surrounded by some green plants .
pond_156.jpg,three ponds are surrounded by some green plants .
pond_156.jpg,three ponds are surrounded by some green plants .
pond_156.jpg,three ponds are surrounded by some green plants .
pond_157.jpg,some green trees and some buildings are around a triangular pond .
pond_157.jpg,some green trees and some buildings are around a triangular pond .
pond_157.jpg,some green trees and some buildings are around a triangular pond .
pond_157.jpg,some green trees and some buildings are around a triangular pond .
pond_157.jpg,some green trees and some buildings are around a triangular pond .
pond_158.jpg,some green plants are near a triangular pond .
pond_158.jpg,some green plants are near a triangular pond .
pond_158.jpg,some green plants are near a triangular pond .
pond_158.jpg,some green plants are near a triangular pond .
pond_158.jpg,some green plants are near a triangular pond .
pond_159.jpg,some green trees are around two irregular ponds .
pond_159.jpg,some green trees are around two irregular ponds .
pond_159.jpg,some green trees are around two irregular ponds .
pond_159.jpg,some green trees are around two irregular ponds .
pond_159.jpg,some green trees are around two irregular ponds .
pond_16.jpg,many green trees are around an irregular pond .
pond_16.jpg,many green trees are around an irregular pond .
pond_16.jpg,many green trees are around an irregular pond .
pond_16.jpg,many green trees are around an irregular pond .
pond_16.jpg,many green trees are around an irregular pond .
pond_160.jpg,some green plants are in an irregular pond .
pond_160.jpg,some green plants are in an irregular pond .
pond_160.jpg,some green plants are in an irregular pond .
pond_160.jpg,some green plants are in an irregular pond .
pond_160.jpg,some green plants are in an irregular pond .
pond_161.jpg,a pond is near a road and several sparse green trees .
pond_161.jpg,a pond is near a road and several sparse green trees .
pond_161.jpg,a pond is near a road and several sparse green trees .
pond_161.jpg,a pond is near a road and several sparse green trees .
pond_161.jpg,a pond is near a road and several sparse green trees .
pond_162.jpg,some buildings are near a rectangular pond .
pond_162.jpg,some buildings are near a rectangular pond .
pond_162.jpg,some buildings are near a rectangular pond .
pond_162.jpg,some buildings are near a rectangular pond .
pond_162.jpg,some buildings are near a rectangular pond .
pond_163.jpg,some green trees are around an irregular pond .
pond_163.jpg,some green trees are around an irregular pond .
pond_163.jpg,some green trees are around an irregular pond .
pond_163.jpg,some green trees are around an irregular pond .
pond_163.jpg,some green trees are around an irregular pond .
pond_164.jpg,a pond is near a river with many sparse green trees .
pond_164.jpg,a pond is near a river with many sparse green trees .
pond_164.jpg,a pond is near a river with many sparse green trees .
pond_164.jpg,a pond is near a river with many sparse green trees .
pond_164.jpg,a pond is near a river with many sparse green trees .
pond_165.jpg,many green trees are around a triangular green pond .
pond_165.jpg,many green trees are around a triangular green pond .
pond_165.jpg,many green trees are around a triangular green pond .
pond_165.jpg,many green trees are around a triangular green pond .
pond_165.jpg,many green trees are around a triangular green pond .
pond_166.jpg,a rectangular pond is near three small squares .
pond_166.jpg,a rectangular pond is near three small squares .
pond_166.jpg,a rectangular pond is near three small squares .
pond_166.jpg,a rectangular pond is near three small squares .
pond_166.jpg,a rectangular pond is near three small squares .
pond_167.jpg,a small pond is near a large rectangular pond .
pond_167.jpg,a small pond is near a large rectangular pond .
pond_167.jpg,a small pond is near a large rectangular pond .
pond_167.jpg,a small pond is near a large rectangular pond .
pond_167.jpg,a small pond is near a large rectangular pond .
pond_168.jpg,an irregular pond is surrounded by many green plants .
pond_168.jpg,an irregular pond is surrounded by many green plants .
pond_168.jpg,an irregular pond is surrounded by many green plants .
pond_168.jpg,an irregular pond is surrounded by many green plants .
pond_168.jpg,an irregular pond is surrounded by many green plants .
pond_169.jpg,some green trees are around a large polygonal pond .
pond_169.jpg,some green trees are around a large polygonal pond .
pond_169.jpg,some green trees are around a large polygonal pond .
pond_169.jpg,some green trees are around a large polygonal pond .
pond_169.jpg,some green trees are around a large polygonal pond .
pond_17.jpg,many green trees are around an almost rectangular pond .
pond_17.jpg,many green trees are around an almost rectangular pond .
pond_17.jpg,many green trees are around an almost rectangular pond .
pond_17.jpg,many green trees are around an almost rectangular pond .
pond_17.jpg,many green trees are around an almost rectangular pond .
pond_170.jpg,many green plants are around a irregular pond .
pond_170.jpg,many green plants are around a irregular pond .
pond_170.jpg,many green plants are around a irregular pond .
pond_170.jpg,many green plants are around a irregular pond .
pond_170.jpg,many green plants are around a irregular pond .
pond_171.jpg,a row of green trees is near two rectangular ponds .
pond_171.jpg,a row of green trees is near two rectangular ponds .
pond_171.jpg,a row of green trees is near two rectangular ponds .
pond_171.jpg,a row of green trees is near two rectangular ponds .
pond_171.jpg,a row of green trees is near two rectangular ponds .
pond_172.jpg,some green trees are near three ponds .
pond_172.jpg,some green trees are near three ponds .
pond_172.jpg,some green trees are near three ponds .
pond_172.jpg,some green trees are near three ponds .
pond_172.jpg,some green trees are near three ponds .
pond_173.jpg,many green trees are around a pond near a road .
pond_173.jpg,many green trees are around a pond near a road .
pond_173.jpg,many green trees are around a pond near a road .
pond_173.jpg,many green trees are around a pond near a road .
pond_173.jpg,many green trees are around a pond near a road .
pond_174.jpg,three rectangular ponds are near piece of farmland .
pond_174.jpg,three rectangular ponds are near piece of farmland .
pond_174.jpg,three rectangular ponds are near piece of farmland .
pond_174.jpg,three rectangular ponds are near piece of farmland .
pond_174.jpg,three rectangular ponds are near piece of farmland .
pond_175.jpg,several almost rectangular ponds are near a road .
pond_175.jpg,several almost rectangular ponds are near a road .
pond_175.jpg,several almost rectangular ponds are near a road .
pond_175.jpg,several almost rectangular ponds are near a road .
pond_175.jpg,several almost rectangular ponds are near a road .
pond_176.jpg,green plants are around a square pond .
pond_176.jpg,green plants are around a square pond .
pond_176.jpg,green plants are around a square pond .
pond_176.jpg,green plants are around a square pond .
pond_176.jpg,green plants are around a square pond .
pond_177.jpg,many green trees are around a pond near a road .
pond_177.jpg,many green trees are around a pond near a road .
pond_177.jpg,many green trees are around a pond near a road .
pond_177.jpg,many green trees are around a pond near a road .
pond_177.jpg,many green trees are around a pond near a road .
pond_178.jpg,many green trees are around a pond .
pond_178.jpg,many green trees are around a pond .
pond_178.jpg,many green trees are around a pond .
pond_178.jpg,many green trees are around a pond .
pond_178.jpg,many green trees are around a pond .
pond_179.jpg,many green trees and a piece of yellow farmland are around a pond .
pond_179.jpg,many green trees and a piece of yellow farmland are around a pond .
pond_179.jpg,many green trees and a piece of yellow farmland are around a pond .
pond_179.jpg,many green trees and a piece of yellow farmland are around a pond .
pond_179.jpg,many green trees and a piece of yellow farmland are around a pond .
pond_18.jpg,many green trees are around an irregular pond .
pond_18.jpg,many green trees are around an irregular pond .
pond_18.jpg,many green trees are around an irregular pond .
pond_18.jpg,many green trees are around an irregular pond .
pond_18.jpg,many green trees are around an irregular pond .
pond_180.jpg,many green trees and several farmlands are around a rectangular pond .
pond_180.jpg,many green trees and several farmlands are around a rectangular pond .
pond_180.jpg,many green trees and several farmlands are around a rectangular pond .
pond_180.jpg,many green trees and several farmlands are around a rectangular pond .
pond_180.jpg,many green trees and several farmlands are around a rectangular pond .
pond_181.jpg,two rectangular ponds are surrounded by yellow bareland .
pond_181.jpg,two rectangular ponds are surrounded by yellow bareland .
pond_181.jpg,two rectangular ponds are surrounded by yellow bareland .
pond_181.jpg,two rectangular ponds are surrounded by yellow bareland .
pond_181.jpg,two rectangular ponds are surrounded by yellow bareland .
pond_182.jpg,several pieces of farmlands and some green trees are around a pond .
pond_182.jpg,several pieces of farmlands and some green trees are around a pond .
pond_182.jpg,several pieces of farmlands and some green trees are around a pond .
pond_182.jpg,several pieces of farmlands and some green trees are around a pond .
pond_182.jpg,several pieces of farmlands and some green trees are around a pond .
pond_183.jpg,many green trees are near three ponds .
pond_183.jpg,many green trees are near three ponds .
pond_183.jpg,many green trees are near three ponds .
pond_183.jpg,many green trees are near three ponds .
pond_183.jpg,many green trees are near three ponds .
pond_184.jpg,several ponds are surrounded by many green trees .
pond_184.jpg,several ponds are surrounded by many green trees .
pond_184.jpg,several ponds are surrounded by many green trees .
pond_184.jpg,several ponds are surrounded by many green trees .
pond_184.jpg,several ponds are surrounded by many green trees .
pond_185.jpg,some green trees are near a rectangular pond and two irregular ponds .
pond_185.jpg,some green trees are near a rectangular pond and two irregular ponds .
pond_185.jpg,some green trees are near a rectangular pond and two irregular ponds .
pond_185.jpg,some green trees are near a rectangular pond and two irregular ponds .
pond_185.jpg,some green trees are near a rectangular pond and two irregular ponds .
pond_186.jpg,an irregular pond is surrounded by bareland and seven sparse trees .
pond_186.jpg,an irregular pond is surrounded by bareland and seven sparse trees .
pond_186.jpg,an irregular pond is surrounded by bareland and seven sparse trees .
pond_186.jpg,an irregular pond is surrounded by bareland and seven sparse trees .
pond_186.jpg,an irregular pond is surrounded by bareland and seven sparse trees .
pond_187.jpg,three rectangular ponds are near bareland .
pond_187.jpg,three rectangular ponds are near bareland .
pond_187.jpg,three rectangular ponds are near bareland .
pond_187.jpg,three rectangular ponds are near bareland .
pond_187.jpg,three rectangular ponds are near bareland .
pond_188.jpg,farmlands are around an irregular pond .
pond_188.jpg,farmlands are around an irregular pond .
pond_188.jpg,farmlands are around an irregular pond .
pond_188.jpg,farmlands are around an irregular pond .
pond_188.jpg,farmlands are around an irregular pond .
pond_189.jpg,some sparse green trees and bareland are around an irregular pond .
pond_189.jpg,some sparse green trees and bareland are around an irregular pond .
pond_189.jpg,some sparse green trees and bareland are around an irregular pond .
pond_189.jpg,some sparse green trees and bareland are around an irregular pond .
pond_189.jpg,some sparse green trees and bareland are around an irregular pond .
pond_19.jpg,some green trees and bareland are around an almost heart-shaped pond .
pond_19.jpg,some green trees and bareland are around an almost heart-shaped pond .
pond_19.jpg,some green trees and bareland are around an almost heart-shaped pond .
pond_19.jpg,some green trees and bareland are around an almost heart-shaped pond .
pond_19.jpg,some green trees and bareland are around an almost heart-shaped pond .
pond_190.jpg,many sparse trees are near a pond .
pond_190.jpg,many sparse trees are near a pond .
pond_190.jpg,many sparse trees are near a pond .
pond_190.jpg,many sparse trees are near a pond .
pond_190.jpg,many sparse trees are near a pond .
pond_191.jpg,several ponds are surrounded by green trees .
pond_191.jpg,several ponds are surrounded by green trees .
pond_191.jpg,several ponds are surrounded by green trees .
pond_191.jpg,several ponds are surrounded by green trees .
pond_191.jpg,several ponds are surrounded by green trees .
pond_192.jpg,some green trees and bareland are around an irregular pond .
pond_192.jpg,some green trees and bareland are around an irregular pond .
pond_192.jpg,some green trees and bareland are around an irregular pond .
pond_192.jpg,some green trees and bareland are around an irregular pond .
pond_192.jpg,some green trees and bareland are around an irregular pond .
pond_193.jpg,green meadows and a playground are near a pond .
pond_193.jpg,green meadows and a playground are near a pond .
pond_193.jpg,green meadows and a playground are near a pond .
pond_193.jpg,green meadows and a playground are near a pond .
pond_193.jpg,green meadows and a playground are near a pond .
pond_194.jpg,a square pond is surrounded by meadows .
pond_194.jpg,a square pond is surrounded by meadows .
pond_194.jpg,a square pond is surrounded by meadows .
pond_194.jpg,a square pond is surrounded by meadows .
pond_194.jpg,a square pond is surrounded by meadows .
pond_195.jpg,several buildings and green meadows are around a pond .
pond_195.jpg,several buildings and green meadows are around a pond .
pond_195.jpg,several buildings and green meadows are around a pond .
pond_195.jpg,several buildings and green meadows are around a pond .
pond_195.jpg,several buildings and green meadows are around a pond .
pond_196.jpg,a pond surrounded by many green plants is near a parking lot .
pond_196.jpg,a pond surrounded by many green plants is near a parking lot .
pond_196.jpg,a pond surrounded by many green plants is near a parking lot .
pond_196.jpg,a pond surrounded by many green plants is near a parking lot .
pond_196.jpg,a pond surrounded by many green plants is near a parking lot .
pond_197.jpg,some green trees and buildings are near a pond .
pond_197.jpg,some green trees and buildings are near a pond .
pond_197.jpg,some green trees and buildings are near a pond .
pond_197.jpg,some green trees and buildings are near a pond .
pond_197.jpg,some green trees and buildings are near a pond .
pond_198.jpg,several buildings and some green trees are near a pond .
pond_198.jpg,several buildings and some green trees are near a pond .
pond_198.jpg,several buildings and some green trees are near a pond .
pond_198.jpg,several buildings and some green trees are near a pond .
pond_198.jpg,several buildings and some green trees are near a pond .
pond_199.jpg,many green trees and a parking lot are near a pond .
pond_199.jpg,many green trees and a parking lot are near a pond .
pond_199.jpg,many green trees and a parking lot are near a pond .
pond_199.jpg,many green trees and a parking lot are near a pond .
pond_199.jpg,many green trees and a parking lot are near a pond .
pond_2.jpg,many green trees are around an irregular pond .
pond_2.jpg,many green trees are around an irregular pond .
pond_2.jpg,many green trees are around an irregular pond .
pond_2.jpg,many green trees are around an irregular pond .
pond_2.jpg,many green trees are around an irregular pond .
pond_20.jpg,many sparse green trees and bareland are around an irregular pond .
pond_20.jpg,many sparse green trees and bareland are around an irregular pond .
pond_20.jpg,many sparse green trees and bareland are around an irregular pond .
pond_20.jpg,many sparse green trees and bareland are around an irregular pond .
pond_20.jpg,many sparse green trees and bareland are around an irregular pond .
pond_200.jpg,six rectangular ponds are near roads and green meadows .
pond_200.jpg,six rectangular ponds are near roads and green meadows .
pond_200.jpg,six rectangular ponds are near roads and green meadows .
pond_200.jpg,six rectangular ponds are near roads and green meadows .
pond_200.jpg,six rectangular ponds are near roads and green meadows .
pond_201.jpg,a rectangular pond is near a rectangular pond .
pond_201.jpg,a rectangular pond is near a rectangular pond .
pond_201.jpg,a rectangular pond is near a rectangular pond .
pond_201.jpg,a rectangular pond is near a rectangular pond .
pond_201.jpg,a rectangular pond is near a rectangular pond .
pond_202.jpg,a pond is near some green trees and railways .
pond_202.jpg,a pond is near some green trees and railways .
pond_202.jpg,a pond is near some green trees and railways .
pond_202.jpg,a pond is near some green trees and railways .
pond_202.jpg,a pond is near some green trees and railways .
pond_203.jpg,an irregular pond is surrounded by meadows and two crossed roads .
pond_203.jpg,an irregular pond is surrounded by meadows and two crossed roads .
pond_203.jpg,an irregular pond is surrounded by meadows and two crossed roads .
pond_203.jpg,an irregular pond is surrounded by meadows and two crossed roads .
pond_203.jpg,an irregular pond is surrounded by meadows and two crossed roads .
pond_204.jpg,several roads are near a pond with green meadows .
pond_204.jpg,several roads are near a pond with green meadows .
pond_204.jpg,several roads are near a pond with green meadows .
pond_204.jpg,several roads are near a pond with green meadows .
pond_204.jpg,several roads are near a pond with green meadows .
pond_205.jpg,many green meadows and several green trees are around a pond .
pond_205.jpg,many green meadows and several green trees are around a pond .
pond_205.jpg,many green meadows and several green trees are around a pond .
pond_205.jpg,many green meadows and several green trees are around a pond .
pond_205.jpg,many green meadows and several green trees are around a pond .
pond_206.jpg,many green trees and meadows are around a pond .
pond_206.jpg,many green trees and meadows are around a pond .
pond_206.jpg,many green trees and meadows are around a pond .
pond_206.jpg,many green trees and meadows are around a pond .
pond_206.jpg,many green trees and meadows are around a pond .
pond_207.jpg,several green trees and meadows are around a pond .
pond_207.jpg,several green trees and meadows are around a pond .
pond_207.jpg,several green trees and meadows are around a pond .
pond_207.jpg,several green trees and meadows are around a pond .
pond_207.jpg,several green trees and meadows are around a pond .
pond_208.jpg,some sparse green trees and meadows are around a pond .
pond_208.jpg,some sparse green trees and meadows are around a pond .
pond_208.jpg,some sparse green trees and meadows are around a pond .
pond_208.jpg,some sparse green trees and meadows are around a pond .
pond_208.jpg,some sparse green trees and meadows are around a pond .
pond_209.jpg,many buildings are near an irregular pond .
pond_209.jpg,many buildings are near an irregular pond .
pond_209.jpg,many buildings are near an irregular pond .
pond_209.jpg,many buildings are near an irregular pond .
pond_209.jpg,many buildings are near an irregular pond .
pond_21.jpg,several ponds are surrounded by bareland and green trees .
pond_21.jpg,several ponds are surrounded by bareland and green trees .
pond_21.jpg,several ponds are surrounded by bareland and green trees .
pond_21.jpg,several ponds are surrounded by bareland and green trees .
pond_21.jpg,several ponds are surrounded by bareland and green trees .
pond_210.jpg,some buildings and green trees are near a pond .
pond_210.jpg,some buildings and green trees are near a pond .
pond_210.jpg,some buildings and green trees are near a pond .
pond_210.jpg,some buildings and green trees are near a pond .
pond_210.jpg,some buildings and green trees are near a pond .
pond_211.jpg,some buildings and green trees are around an irregular pond .
pond_211.jpg,some buildings and green trees are around an irregular pond .
pond_211.jpg,some buildings and green trees are around an irregular pond .
pond_211.jpg,some buildings and green trees are around an irregular pond .
pond_211.jpg,some buildings and green trees are around an irregular pond .
pond_212.jpg,some sparse green trees are around a pond with gray green water .
pond_212.jpg,some sparse green trees are around a pond with gray green water .
pond_212.jpg,some sparse green trees are around a pond with gray green water .
pond_212.jpg,some sparse green trees are around a pond with gray green water .
pond_212.jpg,some sparse green trees are around a pond with gray green water .
pond_213.jpg,here is a pond in the bareland with several trees scattered around .
pond_213.jpg,here is a pond in the bareland with several trees scattered around .
pond_213.jpg,here is a pond in the bareland with several trees scattered around .
pond_213.jpg,it is a irregularl shaped green pond alongside a straight dirt road .
pond_213.jpg,some trees and barelands are near an almost triangular green pond .
pond_214.jpg,"this is a lake, trees and grassland ."
pond_214.jpg,"it is aquamarine lake, withered green and green trees,grassland ."
pond_214.jpg,"it is aquamarine lake, withered green and green trees,grassland ."
pond_214.jpg,"this is a lake, trees and grassland ."
pond_214.jpg,"this is a lake, trees and grassland ."
pond_215.jpg,on the bare ground is two ponds with white banks near a white line .
pond_215.jpg,on the bare ground is two ponds with white banks near a white line .
pond_215.jpg,on the bare ground is two ponds with white banks near a white line .
pond_215.jpg,this dirt dam separates the blue pond into two ponds next to a straight country road .
pond_215.jpg,two irregular green ponds are surrounded by barelands .
pond_216.jpg,thr rectangular pond next to a path is in the bareland with sparse trees .
pond_216.jpg,on the bareland  a trapezoid pound is located on one side of a white line with some trees on the other side .
pond_216.jpg,on the bareland  a trapezoid pound is located on one side of a white line with some trees on the other side .
pond_216.jpg,it is a quadrilateral pond situated in this bald land next to a country road .
pond_216.jpg,an almost rectangular green pond is near a small wild road .
pond_217.jpg,a green polygonal pond is near a piece of small sparse trees .
pond_217.jpg,a green polygonal pond is near a piece of small sparse trees .
pond_217.jpg,a green polygonal pond is near a piece of small sparse trees .
pond_217.jpg,a green polygonal pond is near a piece of small sparse trees .
pond_217.jpg,a green polygonal pond is near a piece of small sparse trees .
pond_218.jpg,many small buildings and green trees are around an irregular pond .
pond_218.jpg,many small buildings and green trees are around an irregular pond .
pond_218.jpg,many small buildings and green trees are around an irregular pond .
pond_218.jpg,many small buildings and green trees are around an irregular pond .
pond_218.jpg,many small buildings and green trees are around an irregular pond .
pond_219.jpg,there is a ploygon pond and square meadows surrounded by green trees .
pond_219.jpg,there is a ploygon pond and square meadows surrounded by green trees .
pond_219.jpg,there is a ploygon pond and square meadows surrounded by green trees .
pond_219.jpg,it is a beautiful green pond surrounded by lush trees .
pond_219.jpg,an almost triangular green pond is surrounded by many green trees .
pond_22.jpg,there is a pond located in a bare ground with some trees scattered around .
pond_22.jpg,there is a pond located in a bare ground with some trees scattered around .
pond_22.jpg,there is a pond located in a bare ground with some trees scattered around .
pond_22.jpg,the bank of the blue pond is bald land surrounded by lush trees .
pond_22.jpg,an irregular pond is surrounded by khaki barelands and many green trees .
pond_220.jpg,the green pond with white bank is next to a stretch of gray cement land and a piece of trees .
pond_220.jpg,a pond with a narrow circular white bank is sandwiched between a forest and a grey white ground .
pond_220.jpg,a pond with a narrow circular white bank is sandwiched between a forest and a grey white ground .
pond_220.jpg,here lies a quadrilateral smart pond with white lace next to a grey bare land and a woods .
pond_220.jpg,a quadrangular green pond is near some green trees and barelands .
pond_221.jpg,it is lawn and land .
pond_221.jpg,it is green lawn and brown land .
pond_221.jpg,green meadows are around a green light green pond .
pond_221.jpg,green meadows are around a green light green pond .
pond_221.jpg,it is lawn and land .
pond_222.jpg,twelve ponds are in four rows near a row of green trees .
pond_222.jpg,twelve ponds are in four rows near a row of green trees .
pond_222.jpg,twelve ponds are in four rows near a row of green trees .
pond_222.jpg,twelve ponds are in four rows near a row of green trees .
pond_222.jpg,twelve ponds are in four rows near a row of green trees .
pond_223.jpg,a irregular ploygon pond is lying on the green ground with roads around .
pond_223.jpg,a irregular ploygon pond is lying on the green ground with roads around .
pond_223.jpg,a irregular ploygon pond is lying on the green ground with roads around .
pond_223.jpg,it is a silver pond next to a country road with a dam stretches in it .
pond_223.jpg,a multilateral green pond is surrounded by many green trees .
pond_224.jpg,the pond is surrounded by roads .
pond_224.jpg,the pond is surrounded by roads .
pond_224.jpg,the pond is surrounded by roads .
pond_224.jpg,here is a green pond surrounded by two road .
pond_224.jpg,a green pond is near two roads .
pond_225.jpg,an irregular polygonal pond and a triangular pond are surrounded by green meadows .
pond_225.jpg,an irregular polygonal pond and a triangular pond are surrounded by green meadows .
pond_225.jpg,an irregular polygonal pond and a triangular pond are surrounded by green meadows .
pond_225.jpg,an irregular polygonal pond and a triangular pond are surrounded by green meadows .
pond_225.jpg,an irregular polygonal pond and a triangular pond are surrounded by green meadows .
pond_226.jpg,the big trapezoidal pond is combined by four little trapezoidal ponds .
pond_226.jpg,there is a square pond and three trapezoid pond of different shade between a river and a road .
pond_226.jpg,there is a square pond and three trapezoid pond of different shade between a river and a road .
pond_226.jpg,four ponds of different color sit next to each other alongside a dirt road .
pond_226.jpg,four ponds in different quadrangular are near a river .
pond_227.jpg,a rectangular pond is in a factory with several storage tanks .
pond_227.jpg,a rectangular pond is in a factory with several storage tanks .
pond_227.jpg,a rectangular pond is in a factory with several storage tanks .
pond_227.jpg,a rectangular pond is in a factory with several storage tanks .
pond_227.jpg,a rectangular pond is in a factory with several storage tanks .
pond_228.jpg,there is some stripes parallel with two edges of the quadrangle lake beside a river .
pond_228.jpg,there is some stripes parallel with two edges of the quadrangle lake beside a river .
pond_228.jpg,there is some stripes parallel with two edges of the quadrangle lake beside a river .
pond_228.jpg,here lies a peaceful quadrilateral pond whoses bank is bald next to a dirt road .
pond_228.jpg,a quadrangular green pond is surrounded by green meadows .
pond_229.jpg,many buildings and green trees are around an almost rectangular pond .
pond_229.jpg,many buildings and green trees are around an almost rectangular pond .
pond_229.jpg,many buildings and green trees are around an almost rectangular pond .
pond_229.jpg,many buildings and green trees are around an almost rectangular pond .
pond_229.jpg,many buildings and green trees are around an almost rectangular pond .
pond_23.jpg,the pond between a farmland and a bareland is of a irregular shape .
pond_23.jpg,the pond between a farmland and a bareland is of a irregular shape .
pond_23.jpg,the pond between a farmland and a bareland is of a irregular shapse .
pond_23.jpg,it is an irregularly shaped pond down this little hill alongside a fold road .
pond_23.jpg,a dark irregular pond is near many red and green trees and green farmlands .
pond_230.jpg,a residential area with a road passing by is near a irregular shaped pond together with some woods and grassy land .
pond_230.jpg,a residential area with a road passing by is near a irregular shaped pond together with some woods and grassy land .
pond_230.jpg,a residential area with a road passing by is near a irregular shaped pond together with some woods and grassy land .
pond_230.jpg,this irregularly shaped blue pond is surrounded by woods and houses .
pond_230.jpg,an irregular green pond is surrounded by many green plants and some buildings .
pond_231.jpg,"it is a lake, several buildings, trees and lawn ."
pond_231.jpg,"it is a blue-green lake, black buildings and green trees and lawn ."
pond_231.jpg,some green trees are near a rectangular blue pond .
pond_231.jpg,some green trees are near a rectangular blue pond .
pond_231.jpg,"it is a lake, several buildings, trees and lawn ."
pond_232.jpg,a swimming pool and some houses connected together by paths is located on the bank of a lake .
pond_232.jpg,a swimming pool and some houses connected together by paths is located on the bank of a lake .
pond_232.jpg,a swimming pool and some houses connected together by paths is located on the bank of a lake .
pond_232.jpg,here lies a long narrow pond next to a smart neighborhood and a bare land .
pond_232.jpg,an irregular green pond is near some buildings and a piece of meadow .
pond_233.jpg,there are houses and parking lots with automobiles on the bank of a pond with a shape of spindle .
pond_233.jpg,there are houses and parking lots with automobiles on the bank of a pond with a shape of spindle .
pond_233.jpg,there are houses and parking lots with automobiles on the bank of a pond with a shape of spindle .
pond_233.jpg,houses and a parking lot full of cars are surrounding this long narrow triangular pond .
pond_233.jpg,an irregular pond is near several buildings and a parking lot .
pond_234.jpg,many crowded buildings are in one side of a pond surrounded by green plants .
